,geo,date,hicp_yoy,urate,hicp_yoy_lag1,hicp_yoy_lag2,hicp_yoy_lag3,urate_lag1,urate_lag2,urate_lag3
8838,PT,2002-11-01,4.1,10.166666666666666,4.1,3.9,3.9,9.933333333333334,9.466666666666667,9.200000000000001
8839,PT,2002-12-01,4.0,10.333333333333334,4.1,4.1,3.9,10.166666666666666,9.933333333333334,9.466666666666667
8840,PT,2003-01-01,4.0,10.5,4.0,4.1,4.1,10.333333333333334,10.166666666666666,9.933333333333334
8841,PT,2003-02-01,4.1,10.5,4.0,4.0,4.1,10.5,10.333333333333334,10.166666666666666
8842,PT,2003-03-01,3.7,10.566666666666668,4.1,4.0,4.0,10.5,10.5,10.333333333333334
8843,PT,2003-04-01,3.7,10.633333333333333,3.7,4.1,4.0,10.566666666666668,10.5,10.5
8844,PT,2003-05-01,3.6,11.033333333333333,3.7,3.7,4.1,10.633333333333333,10.566666666666668,10.5
8845,PT,2003-06-01,3.3,10.966666666666667,3.6,3.7,3.7,11.033333333333333,10.633333333333333,10.566666666666668
8846,PT,2003-07-01,2.9,10.866666666666667,3.3,3.6,3.7,10.966666666666667,11.033333333333333,10.633333333333333
8847,PT,2003-08-01,2.9,11.0,2.9,3.3,3.6,10.866666666666667,10.966666666666667,11.033333333333333
8848,PT,2003-09-01,3.1,11.1,2.9,2.9,3.3,11.0,10.866666666666667,10.966666666666667
8849,PT,2003-10-01,2.8,11.366666666666667,3.1,2.9,2.9,11.1,11.0,10.866666666666667
8850,PT,2003-11-01,2.3,11.266666666666666,2.8,3.1,2.9,11.366666666666667,11.1,11.0
8851,PT,2003-12-01,2.3,11.1,2.3,2.8,3.1,11.266666666666666,11.366666666666667,11.1
8852,PT,2004-01-01,2.2,10.933333333333332,2.3,2.3,2.8,11.1,11.266666666666666,11.366666666666667
8853,PT,2004-02-01,2.1,11.0,2.2,2.3,2.3,10.933333333333332,11.1,11.266666666666666
8854,PT,2004-03-01,2.3,10.966666666666667,2.1,2.2,2.3,11.0,10.933333333333332,11.1
8855,PT,2004-04-01,2.4,11.1,2.3,2.1,2.2,10.966666666666667,11.0,10.933333333333332
8856,PT,2004-05-01,2.5,11.4,2.4,2.3,2.1,11.1,10.966666666666667,11.0
8857,PT,2004-06-01,3.6,11.533333333333333,2.5,2.4,2.3,11.4,11.1,10.966666666666667
8858,PT,2004-07-01,3.0,11.433333333333332,3.6,2.5,2.4,11.533333333333333,11.4,11.1
8859,PT,2004-08-01,2.4,11.966666666666667,3.0,3.6,2.5,11.433333333333332,11.533333333333333,11.4
8860,PT,2004-09-01,2.1,12.033333333333333,2.4,3.0,3.6,11.966666666666667,11.433333333333332,11.533333333333333
8861,PT,2004-10-01,2.3,11.833333333333334,2.1,2.4,3.0,12.033333333333333,11.966666666666667,11.433333333333332
8862,PT,2004-11-01,2.6,11.833333333333334,2.3,2.1,2.4,11.833333333333334,12.033333333333333,11.966666666666667
8863,PT,2004-12-01,2.6,12.133333333333333,2.6,2.3,2.1,11.833333333333334,11.833333333333334,12.033333333333333
8864,PT,2005-01-01,2.0,12.1,2.6,2.6,2.3,12.133333333333333,11.833333333333334,11.833333333333334
8865,PT,2005-02-01,2.1,12.033333333333333,2.0,2.6,2.6,12.1,12.133333333333333,11.833333333333334
8866,PT,2005-03-01,2.2,12.299999999999999,2.1,2.0,2.6,12.033333333333333,12.1,12.133333333333333
8867,PT,2005-04-01,2.0,12.6,2.2,2.1,2.0,12.299999999999999,12.033333333333333,12.1
8868,PT,2005-05-01,1.7,12.566666666666668,2.0,2.2,2.1,12.6,12.299999999999999,12.033333333333333
8869,PT,2005-06-01,0.7,12.733333333333334,1.7,2.0,2.2,12.566666666666668,12.6,12.299999999999999
8870,PT,2005-07-01,1.9,12.966666666666667,0.7,1.7,2.0,12.733333333333334,12.566666666666668,12.6
8871,PT,2005-08-01,2.5,12.966666666666667,1.9,0.7,1.7,12.966666666666667,12.733333333333334,12.566666666666668
8872,PT,2005-09-01,2.7,13.0,2.5,1.9,0.7,12.966666666666667,12.966666666666667,12.733333333333334
8873,PT,2005-10-01,2.6,12.933333333333332,2.7,2.5,1.9,13.0,12.966666666666667,12.966666666666667
8874,PT,2005-11-01,2.5,12.666666666666666,2.6,2.7,2.5,12.933333333333332,13.0,12.966666666666667
8875,PT,2005-12-01,2.5,12.4,2.5,2.6,2.7,12.666666666666666,12.933333333333332,13.0
8876,PT,2006-01-01,2.7,12.200000000000001,2.5,2.5,2.6,12.4,12.666666666666666,12.933333333333332
8877,PT,2006-02-01,3.0,12.366666666666667,2.7,2.5,2.5,12.200000000000001,12.4,12.666666666666666
8878,PT,2006-03-01,3.8,12.466666666666669,3.0,2.7,2.5,12.366666666666667,12.200000000000001,12.4
8879,PT,2006-04-01,3.7,12.6,3.8,3.0,2.7,12.466666666666669,12.366666666666667,12.200000000000001
8880,PT,2006-05-01,3.6,12.5,3.7,3.8,3.0,12.6,12.466666666666669,12.366666666666667
8881,PT,2006-06-01,3.5,12.466666666666669,3.6,3.7,3.8,12.5,12.6,12.466666666666669
8882,PT,2006-07-01,3.0,12.633333333333333,3.5,3.6,3.7,12.466666666666669,12.5,12.6
8883,PT,2006-08-01,2.7,12.9,3.0,3.5,3.6,12.633333333333333,12.466666666666669,12.5
8884,PT,2006-09-01,3.0,13.4,2.7,3.0,3.5,12.9,12.633333333333333,12.466666666666669
8885,PT,2006-10-01,2.6,13.6,3.0,2.7,3.0,13.4,12.9,12.633333333333333
8886,PT,2006-11-01,2.4,13.4,2.6,3.0,2.7,13.6,13.4,12.9
8887,PT,2006-12-01,2.5,13.399999999999999,2.4,2.6,3.0,13.4,13.6,13.4
8888,PT,2007-01-01,2.6,13.4,2.5,2.4,2.6,13.399999999999999,13.4,13.6
8889,PT,2007-02-01,2.3,13.5,2.6,2.5,2.4,13.4,13.399999999999999,13.4
8890,PT,2007-03-01,2.4,13.466666666666667,2.3,2.6,2.5,13.5,13.4,13.399999999999999
8891,PT,2007-04-01,2.8,13.433333333333332,2.4,2.3,2.6,13.466666666666667,13.5,13.4
8892,PT,2007-05-01,2.4,13.233333333333334,2.8,2.4,2.3,13.433333333333332,13.466666666666667,13.5
8893,PT,2007-06-01,2.4,13.133333333333333,2.4,2.8,2.4,13.233333333333334,13.433333333333332,13.466666666666667
8894,PT,2007-07-01,2.3,13.233333333333334,2.4,2.4,2.8,13.133333333333333,13.233333333333334,13.433333333333332
8895,PT,2007-08-01,1.9,13.0,2.3,2.4,2.4,13.233333333333334,13.133333333333333,13.233333333333334
8896,PT,2007-09-01,2.0,12.6,1.9,2.3,2.4,13.0,13.233333333333334,13.133333333333333
8897,PT,2007-10-01,2.5,12.666666666666666,2.0,1.9,2.3,12.6,13.0,13.233333333333334
8898,PT,2007-11-01,2.8,12.866666666666667,2.5,2.0,1.9,12.666666666666666,12.6,13.0
8899,PT,2007-12-01,2.7,12.733333333333334,2.8,2.5,2.0,12.866666666666667,12.666666666666666,12.6
8900,PT,2008-01-01,2.9,12.433333333333332,2.7,2.8,2.5,12.733333333333334,12.866666666666667,12.666666666666666
8901,PT,2008-02-01,2.9,12.4,2.9,2.7,2.8,12.433333333333332,12.733333333333334,12.866666666666667
8902,PT,2008-03-01,3.2,12.799999999999999,2.9,2.9,2.7,12.4,12.433333333333332,12.733333333333334
8903,PT,2008-04-01,2.5,12.566666666666668,3.2,2.9,2.9,12.799999999999999,12.4,12.433333333333332
8904,PT,2008-05-01,2.8,12.5,2.5,3.2,2.9,12.566666666666668,12.799999999999999,12.4
8905,PT,2008-06-01,3.4,12.566666666666668,2.8,2.5,3.2,12.5,12.566666666666668,12.799999999999999
8906,PT,2008-07-01,3.1,12.6,3.4,2.8,2.5,12.566666666666668,12.5,12.566666666666668
8907,PT,2008-08-01,3.1,13.166666666666666,3.1,3.4,2.8,12.6,12.566666666666668,12.5
8908,PT,2008-09-01,3.2,13.200000000000001,3.1,3.1,3.4,13.166666666666666,12.6,12.566666666666668
8909,PT,2008-10-01,2.5,13.233333333333334,3.2,3.1,3.1,13.200000000000001,13.166666666666666,12.6
8910,PT,2008-11-01,1.4,13.266666666666666,2.5,3.2,3.1,13.233333333333334,13.200000000000001,13.166666666666666
8911,PT,2008-12-01,0.8,13.800000000000002,1.4,2.5,3.2,13.266666666666666,13.233333333333334,13.200000000000001
8912,PT,2009-01-01,0.1,14.033333333333333,0.8,1.4,2.5,13.800000000000002,13.266666666666666,13.233333333333334
8913,PT,2009-02-01,0.1,14.466666666666667,0.1,0.8,1.4,14.033333333333333,13.800000000000002,13.266666666666666
8914,PT,2009-03-01,-0.6,14.733333333333334,0.1,0.1,0.8,14.466666666666667,14.033333333333333,13.800000000000002
8915,PT,2009-04-01,-0.5,15.033333333333333,-0.6,0.1,0.1,14.733333333333334,14.466666666666667,14.033333333333333
8916,PT,2009-05-01,-1.3,15.166666666666666,-0.5,-0.6,0.1,15.033333333333333,14.733333333333334,14.466666666666667
8917,PT,2009-06-01,-1.6,15.5,-1.3,-0.5,-0.6,15.166666666666666,15.033333333333333,14.733333333333334
8918,PT,2009-07-01,-1.5,15.666666666666666,-1.6,-1.3,-0.5,15.5,15.166666666666666,15.033333333333333
8919,PT,2009-08-01,-1.2,15.666666666666666,-1.5,-1.6,-1.3,15.666666666666666,15.5,15.166666666666666
8920,PT,2009-09-01,-1.8,15.833333333333334,-1.2,-1.5,-1.6,15.666666666666666,15.666666666666666,15.5
8921,PT,2009-10-01,-1.6,16.2,-1.8,-1.2,-1.5,15.833333333333334,15.666666666666666,15.666666666666666
8922,PT,2009-11-01,-0.8,16.333333333333332,-1.6,-1.8,-1.2,16.2,15.833333333333334,15.666666666666666
8923,PT,2009-12-01,-0.1,16.533333333333335,-0.8,-1.6,-1.8,16.333333333333332,16.2,15.833333333333334
8924,PT,2010-01-01,0.1,16.433333333333334,-0.1,-0.8,-1.6,16.533333333333335,16.333333333333332,16.2
8925,PT,2010-02-01,0.2,16.7,0.1,-0.1,-0.8,16.433333333333334,16.533333333333335,16.333333333333332
8926,PT,2010-03-01,0.6,16.733333333333334,0.2,0.1,-0.1,16.7,16.433333333333334,16.533333333333335
8927,PT,2010-04-01,0.7,17.033333333333335,0.6,0.2,0.1,16.733333333333334,16.7,16.433333333333334
8928,PT,2010-05-01,1.1,17.03333333333333,0.7,0.6,0.2,17.033333333333335,16.733333333333334,16.7
8929,PT,2010-06-01,1.1,18.2,1.1,0.7,0.6,17.03333333333333,17.033333333333335,16.733333333333334
8930,PT,2010-07-01,1.9,18.033333333333335,1.1,1.1,0.7,18.2,17.03333333333333,17.033333333333335
8931,PT,2010-08-01,2.0,17.866666666666667,1.9,1.1,1.1,18.033333333333335,18.2,17.03333333333333
8932,PT,2010-09-01,2.0,17.666666666666668,2.0,1.9,1.1,17.866666666666667,18.033333333333335,18.2
8933,PT,2010-10-01,2.3,17.23333333333333,2.0,2.0,1.9,17.666666666666668,17.866666666666667,18.033333333333335
8934,PT,2010-11-01,2.2,17.366666666666667,2.3,2.0,2.0,17.23333333333333,17.666666666666668,17.866666666666667
8935,PT,2010-12-01,2.4,17.26666666666667,2.2,2.3,2.0,17.366666666666667,17.23333333333333,17.666666666666668
8936,PT,2011-01-01,3.6,17.2,2.4,2.2,2.3,17.26666666666667,17.366666666666667,17.23333333333333
8937,PT,2011-02-01,3.5,17.1,3.6,2.4,2.2,17.2,17.26666666666667,17.366666666666667
8938,PT,2011-03-01,3.9,17.7,3.5,3.6,2.4,17.1,17.2,17.26666666666667
8939,PT,2011-04-01,4.0,17.533333333333335,3.9,3.5,3.6,17.7,17.1,17.2
8940,PT,2011-05-01,3.7,17.8,4.0,3.9,3.5,17.533333333333335,17.7,17.1
8941,PT,2011-06-01,3.3,17.733333333333334,3.7,4.0,3.9,17.8,17.533333333333335,17.7
8942,PT,2011-07-01,3.0,18.266666666666666,3.3,3.7,4.0,17.733333333333334,17.8,17.533333333333335
8943,PT,2011-08-01,2.8,18.833333333333332,3.0,3.3,3.7,18.266666666666666,17.733333333333334,17.8
8944,PT,2011-09-01,3.5,19.233333333333334,2.8,3.0,3.3,18.833333333333332,18.266666666666666,17.733333333333334
8945,PT,2011-10-01,4.0,19.7,3.5,2.8,3.0,19.233333333333334,18.833333333333332,18.266666666666666
8946,PT,2011-11-01,3.8,20.766666666666666,4.0,3.5,2.8,19.7,19.233333333333334,18.833333333333332
8947,PT,2011-12-01,3.5,21.3,3.8,4.0,3.5,20.766666666666666,19.7,19.233333333333334
8948,PT,2012-01-01,3.3,21.2,3.5,3.8,4.0,21.3,20.766666666666666,19.7
8949,PT,2012-02-01,3.5,21.599999999999998,3.3,3.5,3.8,21.2,21.3,20.766666666666666
8950,PT,2012-03-01,3.1,22.03333333333333,3.5,3.3,3.5,21.599999999999998,21.2,21.3
8951,PT,2012-04-01,2.9,22.733333333333334,3.1,3.5,3.3,22.03333333333333,21.599999999999998,21.2
8952,PT,2012-05-01,2.7,22.633333333333336,2.9,3.1,3.5,22.733333333333334,22.03333333333333,21.599999999999998
8953,PT,2012-06-01,2.7,23.133333333333336,2.7,2.9,3.1,22.633333333333336,22.733333333333334,22.03333333333333
8954,PT,2012-07-01,2.8,23.099999999999998,2.7,2.7,2.9,23.133333333333336,22.633333333333336,22.733333333333334
8955,PT,2012-08-01,3.1,24.03333333333333,2.8,2.7,2.7,23.099999999999998,23.133333333333336,22.633333333333336
8956,PT,2012-09-01,2.9,23.8,3.1,2.8,2.7,24.03333333333333,23.099999999999998,23.133333333333336
8957,PT,2012-10-01,2.1,24.099999999999998,2.9,3.1,2.8,23.8,24.03333333333333,23.099999999999998
8958,PT,2012-11-01,1.9,24.366666666666664,2.1,2.9,3.1,24.099999999999998,23.8,24.03333333333333
8959,PT,2012-12-01,2.1,25.066666666666663,1.9,2.1,2.9,24.366666666666664,24.099999999999998,23.8
8960,PT,2013-01-01,0.4,25.166666666666668,2.1,1.9,2.1,25.066666666666663,24.366666666666664,24.099999999999998
8961,PT,2013-02-01,0.2,25.433333333333334,0.4,2.1,1.9,25.166666666666668,25.066666666666663,24.366666666666664
8962,PT,2013-03-01,0.7,25.133333333333336,0.2,0.4,2.1,25.433333333333334,25.166666666666668,25.066666666666663
8963,PT,2013-04-01,0.4,24.766666666666666,0.7,0.2,0.4,25.133333333333336,25.433333333333334,25.166666666666668
8964,PT,2013-05-01,0.9,24.53333333333333,0.4,0.7,0.2,24.766666666666666,25.133333333333336,25.433333333333334
8965,PT,2013-06-01,1.2,24.166666666666668,0.9,0.4,0.7,24.53333333333333,24.766666666666666,25.133333333333336
8966,PT,2013-07-01,0.8,24.133333333333336,1.2,0.9,0.4,24.166666666666668,24.53333333333333,24.766666666666666
8967,PT,2013-08-01,0.2,23.166666666666668,0.8,1.2,0.9,24.133333333333336,24.166666666666668,24.53333333333333
8968,PT,2013-09-01,0.3,22.7,0.2,0.8,1.2,23.166666666666668,24.133333333333336,24.166666666666668
8969,PT,2013-10-01,0.0,22.433333333333334,0.3,0.2,0.8,22.7,23.166666666666668,24.133333333333336
8970,PT,2013-11-01,0.1,21.96666666666667,0.0,0.3,0.2,22.433333333333334,22.7,23.166666666666668
8971,PT,2013-12-01,0.2,21.766666666666666,0.1,0.0,0.3,21.96666666666667,22.433333333333334,22.7
8972,PT,2014-01-01,0.1,21.5,0.2,0.1,0.0,21.766666666666666,21.96666666666667,22.433333333333334
8973,PT,2014-02-01,-0.1,22.0,0.1,0.2,0.1,21.5,21.766666666666666,21.96666666666667
8974,PT,2014-03-01,-0.4,21.7,-0.1,0.1,0.2,22.0,21.5,21.766666666666666
8975,PT,2014-04-01,-0.1,21.8,-0.4,-0.1,0.1,21.7,22.0,21.5
8976,PT,2014-05-01,-0.3,21.666666666666668,-0.1,-0.4,-0.1,21.8,21.7,22.0
8977,PT,2014-06-01,-0.2,21.233333333333334,-0.3,-0.1,-0.4,21.666666666666668,21.8,21.7
8978,PT,2014-07-01,-0.7,20.866666666666664,-0.2,-0.3,-0.1,21.233333333333334,21.666666666666668,21.8
8979,PT,2014-08-01,-0.1,19.666666666666668,-0.7,-0.2,-0.3,20.866666666666664,21.233333333333334,21.666666666666668
8980,PT,2014-09-01,0.0,19.333333333333332,-0.1,-0.7,-0.2,19.666666666666668,20.866666666666664,21.233333333333334
8981,PT,2014-10-01,0.1,19.599999999999998,0.0,-0.1,-0.7,19.333333333333332,19.666666666666668,20.866666666666664
8982,PT,2014-11-01,0.1,19.7,0.1,0.0,-0.1,19.599999999999998,19.333333333333332,19.666666666666668
8983,PT,2014-12-01,-0.3,20.2,0.1,0.1,0.0,19.7,19.599999999999998,19.333333333333332
8984,PT,2015-01-01,-0.4,20.266666666666666,-0.3,0.1,0.1,20.2,19.7,19.599999999999998
8985,PT,2015-02-01,-0.1,19.900000000000002,-0.4,-0.3,0.1,20.266666666666666,20.2,19.7
8986,PT,2015-03-01,0.4,19.433333333333334,-0.1,-0.4,-0.3,19.900000000000002,20.266666666666666,20.2
8987,PT,2015-04-01,0.5,19.166666666666668,0.4,-0.1,-0.4,19.433333333333334,19.900000000000002,20.266666666666666
8988,PT,2015-05-01,1.0,18.533333333333335,0.5,0.4,-0.1,19.166666666666668,19.433333333333334,19.900000000000002
8989,PT,2015-06-01,0.8,18.633333333333333,1.0,0.5,0.4,18.533333333333335,19.166666666666668,19.433333333333334
8990,PT,2015-07-01,0.7,18.266666666666666,0.8,1.0,0.5,18.633333333333333,18.533333333333335,19.166666666666668
8991,PT,2015-08-01,0.7,18.3,0.7,0.8,1.0,18.266666666666666,18.633333333333333,18.533333333333335
8992,PT,2015-09-01,0.9,18.3,0.7,0.7,0.8,18.3,18.266666666666666,18.633333333333333
8993,PT,2015-10-01,0.7,18.433333333333334,0.9,0.7,0.7,18.3,18.3,18.266666666666666
8994,PT,2015-11-01,0.6,18.333333333333332,0.7,0.9,0.7,18.433333333333334,18.3,18.3
8995,PT,2015-12-01,0.3,17.8,0.6,0.7,0.9,18.333333333333332,18.433333333333334,18.3
8996,PT,2016-01-01,0.7,17.5,0.3,0.6,0.7,17.8,18.333333333333332,18.433333333333334
8997,PT,2016-02-01,0.2,17.900000000000002,0.7,0.3,0.6,17.5,17.8,18.333333333333332
8998,PT,2016-03-01,0.5,18.166666666666668,0.2,0.7,0.3,17.900000000000002,17.5,17.8
8999,PT,2016-04-01,0.5,17.633333333333333,0.5,0.2,0.7,18.166666666666668,17.900000000000002,17.5
9000,PT,2016-05-01,0.4,16.73333333333333,0.5,0.5,0.2,17.633333333333333,18.166666666666668,17.900000000000002
9001,PT,2016-06-01,0.7,16.233333333333334,0.4,0.5,0.5,16.73333333333333,17.633333333333333,18.166666666666668
9002,PT,2016-07-01,0.7,16.133333333333333,0.7,0.4,0.5,16.233333333333334,16.73333333333333,17.633333333333333
9003,PT,2016-08-01,0.8,15.866666666666667,0.7,0.7,0.4,16.133333333333333,16.233333333333334,16.73333333333333
9004,PT,2016-09-01,0.7,16.333333333333332,0.8,0.7,0.7,15.866666666666667,16.133333333333333,16.233333333333334
9005,PT,2016-10-01,1.1,15.833333333333334,0.7,0.8,0.7,16.333333333333332,15.866666666666667,16.133333333333333
9006,PT,2016-11-01,0.5,15.566666666666668,1.1,0.7,0.8,15.833333333333334,16.333333333333332,15.866666666666667
9007,PT,2016-12-01,0.9,15.1,0.5,1.1,0.7,15.566666666666668,15.833333333333334,16.333333333333332
9008,PT,2017-01-01,1.3,14.666666666666666,0.9,0.5,1.1,15.1,15.566666666666668,15.833333333333334
9009,PT,2017-02-01,1.6,14.466666666666667,1.3,0.9,0.5,14.666666666666666,15.1,15.566666666666668
9010,PT,2017-03-01,1.4,13.966666666666667,1.6,1.3,0.9,14.466666666666667,14.666666666666666,15.1
9011,PT,2017-04-01,2.4,14.166666666666666,1.4,1.6,1.3,13.966666666666667,14.466666666666667,14.666666666666666
9012,PT,2017-05-01,1.7,13.966666666666667,2.4,1.4,1.6,14.166666666666666,13.966666666666667,14.466666666666667
9013,PT,2017-06-01,1.0,13.766666666666667,1.7,2.4,1.4,13.966666666666667,14.166666666666666,13.966666666666667
9014,PT,2017-07-01,1.0,13.333333333333334,1.0,1.7,2.4,13.766666666666667,13.966666666666667,14.166666666666666
9015,PT,2017-08-01,1.3,13.733333333333334,1.0,1.0,1.7,13.333333333333334,13.766666666666667,13.966666666666667
9016,PT,2017-09-01,1.6,13.466666666666669,1.3,1.0,1.0,13.733333333333334,13.333333333333334,13.766666666666667
9017,PT,2017-10-01,1.9,13.366666666666665,1.6,1.3,1.0,13.466666666666669,13.733333333333334,13.333333333333334
9018,PT,2017-11-01,1.8,12.6,1.9,1.6,1.3,13.366666666666665,13.466666666666669,13.733333333333334
9019,PT,2017-12-01,1.6,12.333333333333334,1.8,1.9,1.6,12.6,13.366666666666665,13.466666666666669
9020,PT,2018-01-01,1.1,12.0,1.6,1.8,1.9,12.333333333333334,12.6,13.366666666666665
9021,PT,2018-02-01,0.7,11.866666666666667,1.1,1.6,1.8,12.0,12.333333333333334,12.6
9022,PT,2018-03-01,0.8,12.0,0.7,1.1,1.6,11.866666666666667,12.0,12.333333333333334
9023,PT,2018-04-01,0.3,11.433333333333332,0.8,0.7,1.1,12.0,11.866666666666667,12.0
9024,PT,2018-05-01,1.4,11.366666666666667,0.3,0.8,0.7,11.433333333333332,12.0,11.866666666666667
9025,PT,2018-06-01,2.0,10.933333333333332,1.4,0.3,0.8,11.366666666666667,11.433333333333332,12.0
9026,PT,2018-07-01,2.2,10.966666666666667,2.0,1.4,0.3,10.933333333333332,11.366666666666667,11.433333333333332
9027,PT,2018-08-01,1.3,11.166666666666666,2.2,2.0,1.4,10.966666666666667,10.933333333333332,11.366666666666667
9028,PT,2018-09-01,1.8,10.700000000000001,1.3,2.2,2.0,11.166666666666666,10.966666666666667,10.933333333333332
9029,PT,2018-10-01,0.8,11.0,1.8,1.3,2.2,10.700000000000001,11.166666666666666,10.966666666666667
9030,PT,2018-11-01,0.9,10.5,0.8,1.8,1.3,11.0,10.700000000000001,11.166666666666666
9031,PT,2018-12-01,0.6,10.233333333333334,0.9,0.8,1.8,10.5,11.0,10.700000000000001
9032,PT,2019-01-01,0.6,10.0,0.6,0.9,0.8,10.233333333333334,10.5,11.0
9033,PT,2019-02-01,0.9,9.9,0.6,0.6,0.9,10.0,10.233333333333334,10.5
9034,PT,2019-03-01,0.8,10.0,0.9,0.6,0.6,9.9,10.0,10.233333333333334
9035,PT,2019-04-01,0.9,9.966666666666667,0.8,0.9,0.6,10.0,9.9,10.0
9036,PT,2019-05-01,0.3,10.633333333333333,0.9,0.8,0.9,9.966666666666667,10.0,9.9
9037,PT,2019-06-01,0.7,10.433333333333334,0.3,0.9,0.8,10.633333333333333,9.966666666666667,10.0
9038,PT,2019-07-01,-0.7,10.6,0.7,0.3,0.9,10.433333333333334,10.633333333333333,9.966666666666667
9039,PT,2019-08-01,-0.1,10.033333333333333,-0.7,0.7,0.3,10.6,10.433333333333334,10.633333333333333
9040,PT,2019-09-01,-0.3,10.366666666666665,-0.1,-0.7,0.7,10.033333333333333,10.6,10.433333333333334
9041,PT,2019-10-01,-0.1,10.0,-0.3,-0.1,-0.7,10.366666666666665,10.033333333333333,10.6
9042,PT,2019-11-01,0.2,10.4,-0.1,-0.3,-0.1,10.0,10.366666666666665,10.033333333333333
9043,PT,2019-12-01,0.4,10.566666666666666,0.2,-0.1,-0.3,10.4,10.0,10.366666666666665
9044,PT,2020-01-01,0.8,10.700000000000001,0.4,0.2,-0.1,10.566666666666666,10.4,10.0
9045,PT,2020-02-01,0.5,10.466666666666667,0.8,0.4,0.2,10.700000000000001,10.566666666666666,10.4
9046,PT,2020-03-01,0.1,9.366666666666667,0.5,0.8,0.4,10.466666666666667,10.700000000000001,10.566666666666666
9047,PT,2020-04-01,-0.1,10.0,0.1,0.5,0.8,9.366666666666667,10.466666666666667,10.700000000000001
9048,PT,2020-05-01,-0.6,10.833333333333334,-0.1,0.1,0.5,10.0,9.366666666666667,10.466666666666667
9049,PT,2020-06-01,0.2,13.5,-0.6,-0.1,0.1,10.833333333333334,10.0,9.366666666666667
9050,PT,2020-07-01,-0.1,13.799999999999999,0.2,-0.6,-0.1,13.5,10.833333333333334,10.0
9051,PT,2020-08-01,-0.2,14.233333333333334,-0.1,0.2,-0.6,13.799999999999999,13.5,10.833333333333334
9052,PT,2020-09-01,-0.8,13.466666666666667,-0.2,-0.1,0.2,14.233333333333334,13.799999999999999,13.5
9053,PT,2020-10-01,-0.6,13.166666666666666,-0.8,-0.2,-0.1,13.466666666666667,14.233333333333334,13.799999999999999
9054,PT,2020-11-01,-0.4,11.799999999999999,-0.6,-0.8,-0.2,13.166666666666666,13.466666666666667,14.233333333333334
9055,PT,2020-12-01,-0.3,11.9,-0.4,-0.6,-0.8,11.799999999999999,13.166666666666666,13.466666666666667
9056,PT,2021-01-01,0.2,11.833333333333334,-0.3,-0.4,-0.6,11.9,11.799999999999999,13.166666666666666
9057,PT,2021-02-01,0.3,11.833333333333334,0.2,-0.3,-0.4,11.833333333333334,11.9,11.799999999999999
9058,PT,2021-03-01,0.1,11.700000000000001,0.3,0.2,-0.3,11.833333333333334,11.833333333333334,11.9
9059,PT,2021-04-01,-0.1,12.9,0.1,0.3,0.2,11.700000000000001,11.833333333333334,11.833333333333334
9060,PT,2021-05-01,0.5,13.066666666666668,-0.1,0.1,0.3,12.9,11.700000000000001,11.833333333333334
9061,PT,2021-06-01,-0.6,12.733333333333334,0.5,-0.1,0.1,13.066666666666668,12.9,11.700000000000001
9062,PT,2021-07-01,1.1,11.866666666666667,-0.6,0.5,-0.1,12.733333333333334,13.066666666666668,12.9
9063,PT,2021-08-01,1.3,11.633333333333333,1.1,-0.6,0.5,11.866666666666667,12.733333333333334,13.066666666666668
9064,PT,2021-09-01,1.3,11.6,1.3,1.1,-0.6,11.633333333333333,11.866666666666667,12.733333333333334
9065,PT,2021-10-01,1.8,11.266666666666666,1.3,1.3,1.1,11.6,11.633333333333333,11.866666666666667
9066,PT,2021-11-01,2.6,11.166666666666666,1.8,1.3,1.3,11.266666666666666,11.6,11.633333333333333
9067,PT,2021-12-01,2.8,10.566666666666666,2.6,1.8,1.3,11.166666666666666,11.266666666666666,11.6
9068,PT,2022-01-01,3.4,10.566666666666666,2.8,2.6,1.8,10.566666666666666,11.166666666666666,11.266666666666666
9069,PT,2022-02-01,4.4,10.4,3.4,2.8,2.6,10.566666666666666,10.566666666666666,11.166666666666666
9070,PT,2022-03-01,5.5,10.266666666666667,4.4,3.4,2.8,10.4,10.566666666666666,10.566666666666666
9071,PT,2022-04-01,7.4,10.566666666666666,5.5,4.4,3.4,10.266666666666667,10.4,10.566666666666666
9072,PT,2022-05-01,8.1,9.9,7.4,5.5,4.4,10.566666666666666,10.266666666666667,10.4
9073,PT,2022-06-01,9.0,10.033333333333333,8.1,7.4,5.5,9.9,10.566666666666666,10.266666666666667
9074,PT,2022-07-01,9.4,9.700000000000001,9.0,8.1,7.4,10.033333333333333,9.9,10.566666666666666
9075,PT,2022-08-01,9.3,10.133333333333333,9.4,9.0,8.1,9.700000000000001,10.033333333333333,9.9
9076,PT,2022-09-01,9.8,10.133333333333333,9.3,9.4,9.0,10.133333333333333,9.700000000000001,10.033333333333333
9077,PT,2022-10-01,10.6,9.733333333333333,9.8,9.3,9.4,10.133333333333333,10.133333333333333,9.700000000000001
9078,PT,2022-11-01,10.2,10.466666666666667,10.6,9.8,9.3,9.733333333333333,10.133333333333333,10.133333333333333
9079,PT,2022-12-01,9.8,10.666666666666666,10.2,10.6,9.8,10.466666666666667,9.733333333333333,10.133333333333333
9080,PT,2023-01-01,8.6,11.233333333333334,9.8,10.2,10.6,10.666666666666666,10.466666666666667,9.733333333333333
